,word,color,response,reaction_time,is_correct,time
987,BLUE,green,green,2522.0,True,"Apr 03, 2025 12:59 AM"
988,BLUE,red,red,2701.0,True,"Apr 03, 2025 12:59 AM"
989,BLUE,green,green,2437.0,True,"Apr 03, 2025 12:59 AM"
990,GREEN,red,red,2789.0,True,"Apr 03, 2025 12:59 AM"
991,GREEN,green,green,2565.0,True,"Apr 03, 2025 12:59 AM"
992,RED,blue,blue,2640.0,True,"Apr 03, 2025 12:54 AM"
993,GREEN,green,green,1375.0,True,"Apr 03, 2025 12:54 AM"
994,YELLOW,blue,blue,2241.0,True,"Apr 03, 2025 12:54 AM"
995,YELLOW,green,green,2283.0,True,"Apr 03, 2025 12:54 AM"
996,BLUE,blue,blue,3507.0,True,"Apr 03, 2025 12:59 AM"
997,RED,yellow,yellow,2485.0,True,"Apr 03, 2025 12:59 AM"
998,RED,red,red,2620.0,True,"Apr 03, 2025 12:59 AM"
999,RED,yellow,yellow,2457.0,True,"Apr 03, 2025 12:59 AM"
1000,YELLOW,red,red,1699.0,True,"Apr 03, 2025 12:59 AM"
1001,RED,yellow,yellow,2193.0,True,"Apr 03, 2025 12:59 AM"
1002,BLUE,blue,blue,2906.0,True,"Apr 03, 2025 02:10 AM"
1003,BLUE,blue,blue,3173.0,True,"Apr 03, 2025 02:10 AM"
1004,BLUE,red,red,6185.0,True,"Apr 03, 2025 02:10 AM"
1005,YELLOW,red,yellow,1926.0,False,"Apr 03, 2025 02:10 AM"
1006,GREEN,green,green,2390.0,True,"Apr 03, 2025 02:10 AM"
1007,GREEN,yellow,yellow,2691.0,True,"Apr 03, 2025 02:10 AM"
1008,RED,blue,blue,1977.0,True,"Apr 03, 2025 02:11 AM"
1009,BLUE,green,green,2097.0,True,"Apr 03, 2025 02:11 AM"
1010,RED,blue,blue,2557.0,True,"Apr 03, 2025 02:11 AM"
1011,YELLOW,blue,blue,2062.0,True,"Apr 03, 2025 02:11 AM"
1012,BLUE,blue,blue,1604.0,True,"Apr 03, 2025 02:11 AM"
1013,GREEN,blue,green,2280.0,False,"Apr 03, 2025 02:11 AM"
1014,RED,green,green,2346.0,True,"Apr 03, 2025 02:11 AM"
1015,YELLOW,blue,blue,2154.0,True,"Apr 03, 2025 02:11 AM"
1016,GREEN,green,green,2213.0,True,"Apr 03, 2025 02:11 AM"
1017,RED,red,red,1618.0,True,"Apr 03, 2025 02:11 AM"
1018,GREEN,green,green,1380.0,True,"Apr 03, 2025 02:11 AM"
1019,BLUE,red,red,1397.0,True,"Apr 03, 2025 02:11 AM"
1020,GREEN,yellow,yellow,1699.0,True,"Apr 03, 2025 02:11 AM"
1021,GREEN,red,red,1306.0,True,"Apr 03, 2025 02:11 AM"
1022,GREEN,green,green,3698.0,True,"Apr 03, 2025 02:21 AM"
1023,YELLOW,yellow,green,1284.0,False,"Apr 03, 2025 02:21 AM"
1024,YELLOW,yellow,yellow,2636.0,True,"Apr 03, 2025 02:21 AM"
1025,YELLOW,red,red,2101.0,True,"Apr 03, 2025 02:21 AM"
1026,YELLOW,yellow,yellow,1741.0,True,"Apr 03, 2025 02:21 AM"
1027,GREEN,red,red,2542.0,True,"Apr 03, 2025 02:21 AM"
1028,BLUE,red,red,2522.0,True,"Apr 03, 2025 02:21 AM"
1029,GREEN,green,green,2223.0,True,"Apr 03, 2025 02:21 AM"
1030,YELLOW,yellow,yellow,2625.0,True,"Apr 03, 2025 02:21 AM"
1031,YELLOW,green,green,2359.0,True,"Apr 03, 2025 02:21 AM"
1032,RED,blue,blue,2190.0,True,"Apr 03, 2025 02:21 AM"
1033,RED,blue,blue,3411.0,True,"Apr 03, 2025 02:21 AM"
1034,YELLOW,red,red,2326.0,True,"Apr 03, 2025 02:21 AM"
1035,BLUE,green,green,3042.0,True,"Apr 03, 2025 02:21 AM"
1036,GREEN,blue,blue,2346.0,True,"Apr 03, 2025 02:22 AM"
1037,YELLOW,green,green,2742.0,True,"Apr 03, 2025 02:22 AM"
1038,YELLOW,yellow,yellow,1753.0,True,"Apr 03, 2025 02:22 AM"
1039,BLUE,red,red,1891.0,True,"Apr 03, 2025 02:22 AM"
1040,GREEN,blue,blue,2577.0,True,"Apr 03, 2025 02:22 AM"
1041,YELLOW,blue,blue,1888.0,True,"Apr 03, 2025 02:22 AM"
1042,GREEN,red,green,6093.0,False,"Apr 03, 2025 02:22 AM"
1043,GREEN,yellow,green,13213.0,False,"Apr 03, 2025 02:23 AM"
1044,BLUE,red,green,1462.0,False,"Apr 03, 2025 02:23 AM"
1045,RED,red,green,6026.0,False,"Apr 03, 2025 02:23 AM"
1046,GREEN,red,blue,11296.0,False,"Apr 03, 2025 02:25 AM"
1047,YELLOW,yellow,blue,3393.0,False,"Apr 03, 2025 02:25 AM"
1048,BLUE,red,blue,4016.0,False,"Apr 03, 2025 02:25 AM"
1049,GREEN,green,blue,4151.0,False,"Apr 03, 2025 02:25 AM"
1050,RED,blue,blue,2373.0,True,"Apr 03, 2025 02:25 AM"
1051,GREEN,red,blue,6516.0,False,"Apr 03, 2025 02:25 AM"
1052,YELLOW,blue,blue,2015.0,True,"Apr 03, 2025 02:25 AM"
1053,BLUE,red,blue,2392.0,False,"Apr 03, 2025 02:25 AM"
1054,BLUE,green,blue,3602.0,False,"Apr 03, 2025 02:30 AM"
1055,BLUE,blue,blue,6502.0,True,"Apr 03, 2025 02:36 AM"
1056,GREEN,blue,blue,4762.0,True,"Apr 03, 2025 02:37 AM"
1057,BLUE,green,green,2378.0,True,"Apr 03, 2025 02:37 AM"
1058,YELLOW,yellow,yellow,2927.0,True,"Apr 03, 2025 02:37 AM"
1059,BLUE,red,red,2355.0,True,"Apr 03, 2025 02:37 AM"
1060,GREEN,blue,blue,2763.0,True,"Apr 03, 2025 02:37 AM"
1061,BLUE,yellow,yellow,1658.0,True,"Apr 03, 2025 02:37 AM"
1062,GREEN,blue,blue,1881.0,True,"Apr 03, 2025 02:37 AM"
1063,YELLOW,red,red,2571.0,True,"Apr 03, 2025 02:37 AM"
1064,GREEN,yellow,yellow,2229.0,True,"Apr 03, 2025 02:37 AM"
1065,GREEN,red,red,2157.0,True,"Apr 03, 2025 02:37 AM"
1066,RED,yellow,yellow,1706.0,True,"Apr 03, 2025 02:37 AM"
1067,GREEN,red,red,2375.0,True,"Apr 03, 2025 02:37 AM"
1068,RED,red,red,2428.0,True,"Apr 03, 2025 02:37 AM"
1069,BLUE,green,green,1681.0,True,"Apr 03, 2025 02:37 AM"
1070,YELLOW,blue,blue,3352.0,True,"Apr 03, 2025 02:37 AM"
1071,YELLOW,blue,blue,8705.0,True,"Apr 03, 2025 02:37 AM"
1072,YELLOW,yellow,yellow,2239.0,True,"Apr 03, 2025 02:37 AM"
1073,YELLOW,yellow,yellow,3528.0,True,"Apr 03, 2025 02:37 AM"
1074,RED,green,green,1590.0,True,"Apr 03, 2025 02:37 AM"
1075,RED,red,red,50844.0,True,"Apr 03, 2025 02:45 AM"
1076,GREEN,red,red,2072.0,True,"Apr 03, 2025 02:45 AM"
1077,RED,green,green,5360.0,True,"Apr 03, 2025 02:45 AM"
1078,BLUE,red,blue,2495.0,False,"Apr 03, 2025 02:45 AM"
1079,YELLOW,green,yellow,1780.0,False,"Apr 03, 2025 02:45 AM"
1080,YELLOW,green,yellow,4992.0,False,"Apr 03, 2025 02:45 AM"
1081,GREEN,yellow,green,2228.0,False,"Apr 03, 2025 02:45 AM"
1082,GREEN,yellow,yellow,4260.0,True,"Apr 03, 2025 02:45 AM"
1083,GREEN,red,red,2878.0,True,"Apr 03, 2025 02:45 AM"
1084,RED,blue,blue,3095.0,True,"Apr 03, 2025 02:45 AM"
1085,RED,red,red,2578.0,True,"Apr 03, 2025 02:45 AM"
1086,GREEN,green,green,6641.0,True,"Apr 03, 2025 02:45 AM"
1087,BLUE,yellow,yellow,2927.0,True,"Apr 03, 2025 02:45 AM"
1088,GREEN,yellow,yellow,3961.0,True,"Apr 03, 2025 02:45 AM"
1089,GREEN,green,green,2295.0,True,"Apr 03, 2025 02:45 AM"
1090,BLUE,red,red,2062.0,True,"Apr 03, 2025 02:45 AM"
1091,BLUE,blue,blue,3782.0,True,"Apr 03, 2025 05:22 AM"
1092,BLUE,blue,blue,3407.0,True,"Apr 03, 2025 05:22 AM"
1093,BLUE,blue,blue,1150.0,True,"Apr 03, 2025 05:22 AM"
1094,GREEN,blue,green,2627.0,False,"Apr 03, 2025 05:22 AM"
1095,GREEN,blue,green,3143.0,False,"Apr 03, 2025 05:22 AM"
1096,RED,red,red,1637.0,True,"Apr 03, 2025 05:22 AM"
1097,GREEN,yellow,yellow,1706.0,True,"Apr 03, 2025 05:22 AM"
1098,RED,red,red,1752.0,True,"Apr 03, 2025 05:22 AM"
1099,GREEN,red,green,2361.0,False,"Apr 03, 2025 05:22 AM"
1100,YELLOW,green,green,1566.0,True,"Apr 03, 2025 05:23 AM"
1101,GREEN,green,green,1651.0,True,"Apr 03, 2025 05:23 AM"
1102,YELLOW,red,red,2164.0,True,"Apr 03, 2025 05:23 AM"
1103,RED,yellow,yellow,2434.0,True,"Apr 03, 2025 05:22 AM"
1104,RED,blue,blue,1521.0,True,"Apr 03, 2025 05:22 AM"
1105,BLUE,green,green,2708.0,True,"Apr 03, 2025 05:22 AM"
1106,YELLOW,blue,blue,2263.0,True,"Apr 03, 2025 05:22 AM"
1107,RED,yellow,yellow,1444.0,True,"Apr 03, 2025 05:23 AM"
1108,RED,red,red,1273.0,True,"Apr 03, 2025 05:23 AM"
1109,BLUE,green,green,1578.0,True,"Apr 03, 2025 05:23 AM"
1110,GREEN,green,green,1891.0,True,"Apr 03, 2025 05:23 AM"
1111,GREEN,red,red,2200.0,True,"Apr 03, 2025 06:17 AM"
1112,RED,yellow,yellow,1559.0,True,"Apr 03, 2025 06:17 AM"
1113,RED,red,red,1567.0,True,"Apr 03, 2025 06:17 AM"
1114,GREEN,blue,blue,1713.0,True,"Apr 03, 2025 06:17 AM"
1115,BLUE,yellow,yellow,1936.0,True,"Apr 03, 2025 06:17 AM"
1116,RED,red,red,1663.0,True,"Apr 03, 2025 06:17 AM"
1117,BLUE,yellow,yellow,4304.0,True,"Apr 03, 2025 06:17 AM"
1118,GREEN,yellow,yellow,1776.0,True,"Apr 03, 2025 06:17 AM"
1119,GREEN,yellow,yellow,2231.0,True,"Apr 03, 2025 06:17 AM"
1120,RED,green,green,1944.0,True,"Apr 03, 2025 06:17 AM"
1121,RED,red,red,2671.0,True,"Apr 03, 2025 06:17 AM"
1122,BLUE,yellow,yellow,1760.0,True,"Apr 03, 2025 06:17 AM"
1123,GREEN,yellow,yellow,2792.0,True,"Apr 03, 2025 06:17 AM"
1124,BLUE,red,red,1719.0,True,"Apr 03, 2025 06:17 AM"
1125,YELLOW,blue,blue,1881.0,True,"Apr 03, 2025 06:17 AM"
1126,RED,yellow,yellow,1912.0,True,"Apr 03, 2025 06:17 AM"
1127,GREEN,red,red,2119.0,True,"Apr 03, 2025 06:17 AM"
1128,GREEN,blue,blue,3217.0,True,"Apr 03, 2025 06:17 AM"
1129,GREEN,yellow,yellow,1598.0,True,"Apr 03, 2025 06:17 AM"
1130,GREEN,blue,blue,3312.0,True,"Apr 03, 2025 06:17 AM"
1131,YELLOW,green,green,1879.0,True,"Apr 03, 2025 08:15 AM"
1132,GREEN,yellow,yellow,1303.0,True,"Apr 03, 2025 08:15 AM"
1133,RED,green,green,1415.0,True,"Apr 03, 2025 08:15 AM"
1134,BLUE,red,red,1767.0,True,"Apr 03, 2025 08:15 AM"
1135,GREEN,red,red,1304.0,True,"Apr 03, 2025 08:15 AM"
1136,YELLOW,yellow,yellow,1839.0,True,"Apr 03, 2025 08:15 AM"
1137,BLUE,red,red,1663.0,True,"Apr 03, 2025 08:16 AM"
1138,YELLOW,red,red,1040.0,True,"Apr 03, 2025 08:16 AM"
1139,BLUE,red,red,1112.0,True,"Apr 03, 2025 08:16 AM"
1140,BLUE,green,green,1608.0,True,"Apr 03, 2025 08:16 AM"
1141,YELLOW,yellow,yellow,1656.0,True,"Apr 03, 2025 08:16 AM"
1142,BLUE,yellow,yellow,976.0,True,"Apr 03, 2025 08:16 AM"
1143,GREEN,green,green,1432.0,True,"Apr 03, 2025 08:16 AM"
1144,BLUE,green,green,984.0,True,"Apr 03, 2025 08:16 AM"
1145,YELLOW,blue,blue,1960.0,True,"Apr 03, 2025 08:16 AM"
1146,GREEN,blue,blue,1024.0,True,"Apr 03, 2025 08:16 AM"
1147,BLUE,green,green,1440.0,True,"Apr 03, 2025 08:16 AM"
1148,RED,red,red,1375.0,True,"Apr 03, 2025 08:16 AM"
1149,YELLOW,red,red,1024.0,True,"Apr 03, 2025 08:16 AM"
1150,GREEN,blue,blue,2024.0,True,"Apr 03, 2025 08:16 AM"
1151,BLUE,yellow,yellow,1723.0,True,"Apr 03, 2025 08:16 AM"
1152,RED,red,red,1432.0,True,"Apr 03, 2025 08:16 AM"
1153,YELLOW,green,green,1800.0,True,"Apr 03, 2025 08:16 AM"
1154,BLUE,red,red,1273.0,True,"Apr 03, 2025 08:16 AM"
1155,BLUE,red,red,1671.0,True,"Apr 03, 2025 08:16 AM"
1156,RED,green,green,1961.0,True,"Apr 03, 2025 08:16 AM"
1157,BLUE,blue,blue,1752.0,True,"Apr 03, 2025 08:16 AM"
1158,YELLOW,blue,blue,1367.0,True,"Apr 03, 2025 08:16 AM"
1159,YELLOW,green,green,1432.0,True,"Apr 03, 2025 08:16 AM"
1160,YELLOW,blue,blue,1736.0,True,"Apr 03, 2025 08:16 AM"
1161,BLUE,red,red,1631.0,True,"Apr 03, 2025 08:16 AM"
1162,BLUE,yellow,yellow,1625.0,True,"Apr 03, 2025 08:16 AM"
1163,GREEN,red,red,2048.0,True,"Apr 03, 2025 08:16 AM"
1164,GREEN,red,red,1622.0,True,"Apr 03, 2025 08:16 AM"
1165,RED,yellow,yellow,1887.0,True,"Apr 03, 2025 08:16 AM"
1166,YELLOW,green,green,1679.0,True,"Apr 03, 2025 08:16 AM"
1167,BLUE,green,green,1312.0,True,"Apr 03, 2025 08:16 AM"
1168,GREEN,yellow,yellow,2896.0,True,"Apr 03, 2025 08:16 AM"
1169,GREEN,yellow,yellow,1688.0,True,"Apr 03, 2025 08:16 AM"
1170,YELLOW,blue,blue,2279.0,True,"Apr 03, 2025 08:16 AM"
1171,GREEN,blue,blue,2144.0,True,"Apr 03, 2025 08:47 AM"
1172,YELLOW,green,green,2088.0,True,"Apr 03, 2025 08:47 AM"
1173,BLUE,green,green,1719.0,True,"Apr 03, 2025 08:47 AM"
1174,RED,blue,blue,1751.0,True,"Apr 03, 2025 08:47 AM"
1175,RED,red,red,1585.0,True,"Apr 03, 2025 08:47 AM"
1176,YELLOW,green,green,1824.0,True,"Apr 03, 2025 08:48 AM"
