,word,color,response,reaction_time,is_correct,time
731,RED,red,red,2091.0,True,"Apr 02, 2025 04:57 PM"
732,BLUE,blue,blue,1614.0,True,"Apr 02, 2025 04:57 PM"
733,RED,blue,blue,2180.0,True,"Apr 02, 2025 04:57 PM"
734,YELLOW,green,green,3396.0,True,"Apr 02, 2025 04:58 PM"
735,YELLOW,red,red,2315.0,True,"Apr 02, 2025 04:58 PM"
736,RED,blue,blue,2168.0,True,"Apr 02, 2025 04:58 PM"
737,GREEN,blue,blue,2141.0,True,"Apr 02, 2025 04:58 PM"
738,RED,red,red,3876.0,True,"Apr 02, 2025 04:58 PM"
739,YELLOW,blue,blue,2382.0,True,"Apr 02, 2025 04:58 PM"
740,GREEN,yellow,yellow,2776.0,True,"Apr 02, 2025 04:58 PM"
741,BLUE,green,green,3269.0,True,"Apr 02, 2025 04:58 PM"
742,BLUE,yellow,yellow,56254.0,True,"Apr 02, 2025 04:59 PM"
743,GREEN,yellow,yellow,1282.0,True,"Apr 02, 2025 04:59 PM"
744,RED,blue,blue,1548.0,True,"Apr 02, 2025 04:59 PM"
745,RED,blue,blue,2084.0,True,"Apr 02, 2025 04:59 PM"
746,BLUE,green,green,1824.0,True,"Apr 02, 2025 04:59 PM"
747,BLUE,yellow,yellow,1366.0,True,"Apr 02, 2025 04:59 PM"
748,YELLOW,yellow,yellow,1364.0,True,"Apr 02, 2025 04:59 PM"
749,GREEN,blue,blue,1525.0,True,"Apr 02, 2025 04:59 PM"
